algo,arch,m,k,n,meta_block_sz,block_sz,nn_row,mm_col,density,bm,bn,bk,wm,wn,wk,mm,mn,mk,nstage,spmm_time,gemm_time,speedup,error
4,sm_89,2048,1024,256,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0122628,0.0144883,1.18148,0
4,sm_89,2048,2048,256,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.020622,0.0261976,1.27037,0
4,sm_89,2048,4096,256,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0358921,0.0488376,1.36068,0
4,sm_89,2048,8192,256,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0681257,0.0955186,1.40209,0
4,sm_89,2048,16384,256,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.131398,0.171716,1.30683,0
4,sm_89,2048,256,512,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.00864896,0.00901709,1.04256,0
4,sm_89,2048,512,512,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0114114,0.0134871,1.1819,0
4,sm_89,2048,1024,512,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0167059,0.0234032,1.40089,0
4,sm_89,2048,2048,512,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0359852,0.0438321,1.21806,0
4,sm_89,2048,4096,512,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0641888,0.0813903,1.26798,0
4,sm_89,2048,8192,512,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.118889,0.173299,1.45765,0
4,sm_89,2048,16384,512,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.235057,0.327318,1.39251,0
4,sm_89,2048,256,1024,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0128516,0.0146162,1.1373,0
4,sm_89,2048,512,1024,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.017507,0.0239352,1.36718,0
4,sm_89,2048,1024,1024,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0274541,0.0422707,1.53969,0
4,sm_89,2048,2048,1024,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0476143,0.0810525,1.70227,0
4,sm_89,2048,4096,1024,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0854596,0.151393,1.77151,0
4,sm_89,2048,8192,1024,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.166821,0.295536,1.77157,0
4,sm_89,2048,16384,1024,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.325419,0.586699,1.8029,0
4,sm_89,2048,256,2048,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.028233,0.0308445,1.0925,0
4,sm_89,2048,512,2048,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0375899,0.0525549,1.39811,0
4,sm_89,2048,1024,2048,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0556317,0.0905375,1.62745,0
4,sm_89,2048,2048,2048,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0974207,0.173409,1.78,0
4,sm_89,2048,4096,2048,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.182064,0.324507,1.78237,0
4,sm_89,2048,8192,2048,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.353162,0.625957,1.77244,0
4,sm_89,2048,16384,2048,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.700936,1.20457,1.71852,0
4,sm_89,2048,256,4096,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.052703,0.0700339,1.32884,0
4,sm_89,2048,512,4096,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0754691,0.097462,1.29142,0
4,sm_89,2048,1024,4096,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.110847,0.165733,1.49515,0
4,sm_89,2048,2048,4096,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.192767,0.318417,1.65182,0
4,sm_89,2048,4096,4096,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.361062,0.630737,1.74689,0
4,sm_89,2048,8192,4096,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.701435,1.24527,1.77532,0
4,sm_89,2048,16384,4096,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1.43604,2.48265,1.72882,0
4,sm_89,2048,256,8192,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.100029,0.126039,1.26002,0
4,sm_89,2048,512,8192,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.140455,0.189185,1.34694,0
4,sm_89,2048,1024,8192,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.206036,0.316571,1.53648,0
4,sm_89,2048,2048,8192,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.354921,0.614933,1.73259,0
4,sm_89,2048,4096,8192,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.667417,1.20916,1.8117,0
4,sm_89,2048,8192,8192,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1.32822,2.38162,1.79309,0
4,sm_89,2048,16384,8192,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,2.70171,4.77138,1.76606,0
4,sm_89,2048,256,16384,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.194879,0.234421,1.20291,0
4,sm_89,2048,512,16384,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.262103,0.356002,1.35825,0
4,sm_89,2048,1024,16384,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.392803,0.619422,1.57693,0
4,sm_89,2048,2048,16384,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.684727,1.09226,1.59518,0
4,sm_89,2048,4096,16384,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1.30135,2.15203,1.65369,0
4,sm_89,2048,8192,16384,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,2.63713,4.17766,1.58417,0
4,sm_89,2048,16384,16384,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,5.26694,8.27185,1.57052,0
4,sm_89,4096,256,256,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.00867869,0.0101723,1.1721,0
4,sm_89,4096,512,256,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0115606,0.0146724,1.26917,0
4,sm_89,4096,1024,256,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0204221,0.0242505,1.18746,0
4,sm_89,4096,2048,256,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0365416,0.0439678,1.20323,0
4,sm_89,4096,4096,256,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0666564,0.0824871,1.2375,0
4,sm_89,4096,8192,256,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.12906,0.160639,1.24468,0
4,sm_89,4096,16384,256,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.254276,0.316423,1.24441,0
4,sm_89,4096,256,512,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0128236,0.01583,1.23445,0
4,sm_89,4096,512,512,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0182251,0.024698,1.35517,0
4,sm_89,4096,1024,512,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0302515,0.0424653,1.40375,0
4,sm_89,4096,2048,512,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0500598,0.0841652,1.68129,0
4,sm_89,4096,4096,512,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0902132,0.160654,1.78082,0
